path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/easybuilders/easybuild/metadata.json,https://github.com/easybuilders/easybuild,2012-10-16T15:07:00Z,yes,Community or foundation (open source governance),Application software,Research-support tooling,Source repo,
database/github/tomlouden/spiderman/metadata.json,https://github.com/tomlouden/SPIDERMAN,2016-06-26T00:25:25Z,no,Individual maintainer,Application software,Unknown,Source repo,research_role
database/github/jupyter/notebook/metadata.json,https://api.github.com/repos/jupyter/notebook,2015-04-09T06:58:03Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/BartoszBartmanski/StoSpa2/metadata.json,https://api.github.com/repos/BartoszBartmanski/StoSpa2,2019-12-19T23:25:52Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/dgobbi/vtk-dicom/metadata.json,https://github.com/dgobbi/vtk-dicom,2013-05-22T21:45:58Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/dgarrimar/sqtlseeker2-nf/metadata.json,https://api.github.com/repos/dgarrimar/sqtlseeker2-nf,2017-11-28T17:07:19Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/thomaspinder/GPJax/metadata.json,https://github.com/thomaspinder/GPJax,2020-09-27T20:40:59Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,
database/github/microbioinformatic/Co-PATHOgenex/metadata.json,https://github.com/microbioinformatic/Co-PATHOgenex,2023-03-11T17:09:32Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/WhaleConnect/whaleconnect/metadata.json,https://github.com/WhaleConnect/whaleconnect,2021-05-13T02:27:49Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/kwkx/IPRP/metadata.json,https://github.com/kwkx/IPRP,2022-08-08T18:10:59Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/FluidityProject/fluidity/metadata.json,https://github.com/FluidityProject/fluidity,2014-05-21T14:00:50Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/phenomecentre/nPYc-Toolbox/metadata.json,https://github.com/phenomecentre/nPYc-Toolbox,2018-01-24T10:29:50Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/hannorein/rebound/metadata.json,https://github.com/hannorein/rebound,2011-07-02T13:11:31Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/INCEPTdk/adaptr/metadata.json,https://github.com/INCEPTdk/adaptr,2021-12-07T09:14:20Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/bcjaeger/aorsf/metadata.json,https://github.com/ropensci/aorsf,2021-08-09T13:58:46Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/jessecambon/tidygeocoder/metadata.json,https://github.com/jessecambon/tidygeocoder,2019-09-19T21:11:45Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/kieranatkins/gimp-image-annotator/metadata.json,https://github.com/kieranatkins/gimp-image-annotator,2021-05-18T14:49:52Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/oloBion/Retip/metadata.json,https://github.com/oloBion/Retip,2019-04-25T17:27:30Z,yes,Vendor or commercial entity,Application software,Direct research execution,Package registry,
database/github/nanoporetech/dorado/metadata.json,https://github.com/nanoporetech/dorado,2022-05-17T23:12:13Z,yes,Vendor or commercial entity,Application software,Direct research execution,Installer or binary,
database/github/nanoporetech/index.html#/metadata.json,,,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/zarr-developers/zarr-python/metadata.json,https://api.github.com/repos/zarr-developers/zarr-python,2015-12-15T14:49:40Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/Qile0317/APackOfTheClones/metadata.json,https://github.com/Qile0317/APackOfTheClones,2022-10-14T23:09:09Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/mathLab/PINA/metadata.json,https://github.com/mathLab/PINA,2021-11-29T14:09:16Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/JuliaDynamics/TransitionsInTimeseries.jl/metadata.json,https://github.com/JuliaDynamics/TransitionsInTimeseries.jl,2022-10-05T15:27:34Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/jspsych/jspsych/metadata.json,https://github.com/jspsych/jsPsych,2012-05-15T20:35:09Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Builds and releases,
database/github/Illumina/MarViN/metadata.json,https://github.com/Illumina/MarViN,2015-11-13T18:14:45Z,yes,Vendor or commercial entity,Application software,Direct research execution,Source repo,
database/github/Illumina/manta/metadata.json,https://github.com/Illumina/manta,2013-05-30T19:33:47Z,yes,Vendor or commercial entity,Application software,Direct research execution,Builds and releases,
database/github/snugel/cas-offinder/metadata.json,https://github.com/snugel/cas-offinder,2013-11-11T12:02:11Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/marccanby/linguiphyr/metadata.json,https://github.com/marccanby/linguiphyr,2023-11-29T05:45:30Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/hajimes/mmh3/metadata.json,https://github.com/hajimes/mmh3,2013-02-10T15:48:12Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/rmjarvis/Piff/metadata.json,https://github.com/rmjarvis/Piff,2016-02-25T16:24:08Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/MingBit/PySCNet/metadata.json,https://github.com/MingBit/PySCNet,2019-04-18T15:22:47Z,yes,Individual maintainer,Application software,Direct research execution,Builds and releases,
database/github/ELELAB/LipidDyn/metadata.json,https://github.com/ELELAB/LipidDyn,2019-09-13T13:46:59Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/CederGroupHub/sparse-lm/metadata.json,https://github.com/CederGroupHub/sparse-lm,2022-05-03T22:49:39Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/facebookresearch/faiss/metadata.json,https://github.com/facebookresearch/faiss,2017-02-07T16:07:05Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Network service,
database/github/furrer-lab/abn/metadata.json,https://github.com/furrer-lab/abn,2023-11-20T14:45:47Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/johnlees/PopPUNK/metadata.json,https://github.com/bacpop/PopPUNK,2018-01-09T14:33:39Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/blind-contours/SuperNOVA/metadata.json,https://github.com/blind-contours/SuperNOVA,2021-11-22T21:10:12Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/dstndstn/tractor/metadata.json,https://github.com/dstndstn/tractor,2013-12-05T14:30:38Z,yes,"Institution (university, lab, government research organization)",Application software,Research-support tooling,Package registry,
database/github/jeremysanders/xspec_emcee/metadata.json,https://github.com/jeremysanders/xspec_emcee,2012-05-08T16:20:56Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/jeremysanders/dsdeproj/metadata.json,https://github.com/jeremysanders/dsdeproj,2020-07-20T11:18:18Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/pmeier/pystiche/metadata.json,https://github.com/pmeier/pystiche,2019-09-16T12:49:12Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/nlppln/nlppln/metadata.json,https://api.github.com/repos/nlppln/nlppln,2016-08-08T11:29:33Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/benvanwerkhoven/kernel_tuner/metadata.json,https://api.github.com/repos/benvanwerkhoven/kernel_tuner,2016-03-28T13:32:17Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Network service,
database/github/arviz-devs/arviz/metadata.json,https://api.github.com/repos/arviz-devs/arviz,2015-07-29T11:51:10Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/sensein/etelemetry-client/metadata.json,https://github.com/sensein/etelemetry-client,2019-08-26T16:21:26Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,
database/github/zhangjunpeng411/SCOM/metadata.json,https://github.com/zhangjunpeng411/SCOM,2022-11-04T07:51:58Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/sverhoeven/docker-cartodb/metadata.json,https://api.github.com/repos/sverhoeven/docker-cartodb,2015-02-13T13:36:01Z,yes,Individual maintainer,Infrastructure,Research-support tooling,Containers,
database/github/AstroAccelerateOrg/astro-accelerate/metadata.json,https://github.com/AstroAccelerateOrg/astro-accelerate,2013-02-27T12:04:06Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/ucl-exoplanets/ExoTETHyS/metadata.json,https://github.com/ucl-exoplanets/ExoTETHyS,2019-02-05T16:01:09Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/ucl-exoplanets/TauREx3_public/metadata.json,https://github.com/ucl-exoplanets/TauREx3_public,2019-12-12T13:35:09Z,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/ISISNeutronMuon/quickBayes/metadata.json,https://github.com/ISISNeutronMuon/quickBayes,2021-10-21T14:13:40Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/nluetts/NoisySignalIntegration.jl/metadata.json,https://github.com/nluetts/NoisySignalIntegration.jl,2020-09-18T16:03:11Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Source repo,
database/github/ArgonneCPAC/diffstar/metadata.json,https://github.com/ArgonneCPAC/diffstar,2021-11-12T12:17:20Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,
database/github/traja-team/traja/metadata.json,https://github.com/traja-team/traja,2019-01-16T14:47:10Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/RaRe-Technologies/gensim/metadata.json,https://api.github.com/repos/RaRe-Technologies/gensim,2011-02-10T07:43:04Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,
database/github/EnsembleGovServices/kamodo-core/metadata.json,https://github.com/EnsembleGovServices/kamodo-core,2021-09-13T17:05:12Z,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
